Div,Date,HomeTeam,AwayTeam,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Time
primera,2015-02-14,Granada,Ath Bilbao,0.0,0.0,D,11.0,10.0,4.0,0.0,16.0,9.0,4.0,4.0,4.0,4.0,1.0,0.0,
primera,2015-02-14,Malaga,Espanol,0.0,1.0,A,17.0,6.0,5.0,2.0,12.0,18.0,10.0,3.0,3.0,7.0,0.0,1.0,
primera,2015-02-14,Real Madrid,La Coruna,1.0,0.0,H,17.0,15.0,6.0,4.0,12.0,17.0,6.0,6.0,2.0,4.0,0.0,0.0,
primera,2015-02-14,Sevilla,Cordoba,2.0,0.0,H,18.0,10.0,6.0,3.0,15.0,16.0,8.0,1.0,0.0,1.0,1.0,1.0,
primera,2015-02-15,Barcelona,Levante,2.0,0.0,H,18.0,5.0,10.0,1.0,6.0,13.0,3.0,4.0,1.0,2.0,0.0,0.0,
primera,2015-02-15,Celta,Ath Madrid,0.0,0.0,D,14.0,10.0,3.0,5.0,4.0,12.0,9.0,2.0,0.0,3.0,0.0,0.0,
primera,2015-02-15,Valencia,Getafe,0.0,0.0,D,13.0,10.0,3.0,1.0,16.0,10.0,7.0,2.0,3.0,4.0,0.0,0.0,
primera,2015-02-15,Vallecano,Villarreal,0.0,0.0,D,13.0,9.0,7.0,2.0,12.0,14.0,5.0,5.0,2.0,2.0,0.0,0.0,
primera,2015-02-16,Eibar,Elche,0.0,0.0,D,18.0,6.0,7.0,2.0,13.0,12.0,5.0,3.0,3.0,1.0,1.0,0.0,
primera,2015-02-20,Getafe,Espanol,1.0,0.0,H,10.0,11.0,4.0,7.0,15.0,14.0,2.0,5.0,3.0,3.0,0.0,0.0,
primera,2015-02-21,Ath Madrid,Almeria,3.0,0.0,H,9.0,9.0,6.0,1.0,13.0,13.0,8.0,4.0,1.0,1.0,1.0,0.0,
primera,2015-02-21,Barcelona,Malaga,0.0,1.0,A,11.0,11.0,5.0,3.0,9.0,11.0,11.0,3.0,4.0,3.0,0.0,0.0,
primera,2015-02-21,Cordoba,Valencia,0.0,1.0,A,11.0,17.0,4.0,7.0,17.0,15.0,6.0,2.0,1.0,2.0,0.0,0.0,
primera,2015-02-21,La Coruna,Celta,0.0,0.0,D,14.0,8.0,4.0,5.0,17.0,13.0,4.0,3.0,2.0,4.0,1.0,0.0,
primera,2015-02-22,Ath Bilbao,Vallecano,0.0,0.0,D,19.0,5.0,6.0,1.0,17.0,13.0,11.0,4.0,3.0,2.0,0.0,0.0,
primera,2015-02-22,Elche,Real Madrid,0.0,0.0,D,4.0,17.0,1.0,5.0,17.0,6.0,1.0,6.0,4.0,1.0,0.0,0.0,
primera,2015-02-22,Sociedad,Sevilla,1.0,1.0,D,17.0,17.0,8.0,5.0,16.0,12.0,5.0,10.0,5.0,3.0,0.0,0.0,
primera,2015-02-22,Villarreal,Eibar,0.0,0.0,D,21.0,10.0,6.0,1.0,5.0,3.0,8.0,3.0,2.0,0.0,0.0,0.0,
primera,2015-02-23,Levante,Granada,0.0,1.0,A,9.0,10.0,4.0,4.0,18.0,14.0,7.0,4.0,3.0,5.0,1.0,2.0,
primera,2015-02-27,Espanol,Cordoba,1.0,0.0,H,12.0,16.0,4.0,4.0,22.0,14.0,2.0,6.0,5.0,4.0,0.0,0.0,
primera,2015-02-28,Almeria,La Coruna,0.0,0.0,D,10.0,25.0,3.0,9.0,13.0,19.0,7.0,11.0,2.0,3.0,2.0,0.0,
primera,2015-02-28,Granada,Barcelona,0.0,1.0,A,10.0,16.0,4.0,9.0,18.0,9.0,4.0,5.0,2.0,3.0,0.0,0.0,
primera,2015-02-28,Malaga,Getafe,1.0,0.0,H,16.0,10.0,6.0,6.0,11.0,16.0,6.0,5.0,3.0,1.0,0.0,0.0,
primera,2015-02-28,Vallecano,Levante,4.0,1.0,H,13.0,10.0,7.0,3.0,15.0,18.0,5.0,2.0,2.0,2.0,0.0,0.0,
primera,2015-03-01,Eibar,Ath Bilbao,0.0,1.0,A,6.0,13.0,2.0,8.0,16.0,14.0,5.0,6.0,3.0,2.0,0.0,0.0,
primera,2015-03-01,Real Madrid,Villarreal,0.0,0.0,D,25.0,9.0,7.0,4.0,7.0,20.0,10.0,4.0,2.0,5.0,0.0,0.0,
primera,2015-03-01,Sevilla,Ath Madrid,0.0,0.0,D,13.0,9.0,4.0,2.0,13.0,14.0,7.0,1.0,4.0,7.0,0.0,0.0,
primera,2015-03-01,Valencia,Sociedad,0.0,0.0,D,19.0,8.0,3.0,0.0,14.0,14.0,9.0,5.0,3.0,3.0,0.0,0.0,
primera,2015-03-02,Celta,Elche,0.0,0.0,D,11.0,7.0,5.0,1.0,16.0,12.0,6.0,3.0,5.0,3.0,0.0,0.0,
primera,2015-03-06,Levante,Eibar,0.0,0.0,D,12.0,14.0,4.0,3.0,11.0,17.0,6.0,7.0,4.0,5.0,0.0,1.0,
primera,2015-03-07,Ath Bilbao,Real Madrid,1.0,0.0,H,6.0,13.0,2.0,2.0,17.0,11.0,1.0,9.0,3.0,4.0,0.0,0.0,
primera,2015-03-07,Elche,Almeria,1.0,0.0,H,15.0,9.0,4.0,2.0,13.0,15.0,6.0,5.0,3.0,0.0,0.0,0.0,
primera,2015-03-07,Granada,Malaga,0.0,0.0,D,14.0,5.0,4.0,1.0,11.0,20.0,8.0,1.0,4.0,5.0,0.0,0.0,
primera,2015-03-07,La Coruna,Sevilla,1.0,1.0,D,15.0,11.0,5.0,6.0,12.0,14.0,5.0,1.0,1.0,4.0,0.0,0.0,
primera,2015-03-08,Ath Madrid,Valencia,1.0,0.0,H,8.0,3.0,3.0,1.0,22.0,19.0,6.0,1.0,5.0,6.0,0.0,1.0,
primera,2015-03-08,Barcelona,Vallecano,1.0,0.0,H,19.0,7.0,12.0,3.0,13.0,11.0,4.0,1.0,3.0,2.0,1.0,1.0,
primera,2015-03-08,Sociedad,Espanol,1.0,0.0,H,10.0,9.0,4.0,4.0,13.0,14.0,6.0,5.0,2.0,3.0,0.0,0.0,
primera,2015-03-08,Villarreal,Celta,2.0,0.0,H,12.0,13.0,8.0,4.0,9.0,14.0,3.0,2.0,0.0,2.0,0.0,0.0,
primera,2015-03-09,Cordoba,Getafe,0.0,0.0,D,18.0,15.0,4.0,7.0,11.0,10.0,5.0,6.0,3.0,2.0,0.0,0.0,
primera,2015-03-13,Valencia,La Coruna,0.0,0.0,D,16.0,5.0,8.0,2.0,12.0,17.0,5.0,5.0,1.0,2.0,0.0,0.0,
primera,2015-03-14,Celta,Ath Bilbao,0.0,2.0,A,16.0,12.0,5.0,4.0,14.0,12.0,8.0,5.0,3.0,3.0,0.0,1.0,
primera,2015-03-14,Eibar,Barcelona,0.0,1.0,A,13.0,12.0,2.0,4.0,14.0,3.0,6.0,3.0,1.0,0.0,0.0,0.0,
primera,2015-03-14,Espanol,Ath Madrid,0.0,0.0,D,7.0,14.0,1.0,6.0,33.0,18.0,6.0,7.0,3.0,3.0,0.0,1.0,
primera,2015-03-14,Vallecano,Granada,0.0,1.0,A,16.0,11.0,8.0,3.0,15.0,8.0,6.0,6.0,3.0,2.0,0.0,0.0,
primera,2015-03-15,Almeria,Villarreal,0.0,0.0,D,10.0,18.0,2.0,7.0,16.0,15.0,4.0,3.0,4.0,4.0,1.0,1.0,
primera,2015-03-15,Malaga,Cordoba,0.0,0.0,D,19.0,4.0,6.0,2.0,11.0,15.0,2.0,3.0,0.0,2.0,0.0,0.0,
primera,2015-03-15,Real Madrid,Levante,2.0,0.0,H,22.0,8.0,6.0,0.0,9.0,14.0,10.0,4.0,2.0,0.0,0.0,0.0,
primera,2015-03-15,Sevilla,Elche,2.0,0.0,H,12.0,14.0,4.0,3.0,13.0,11.0,5.0,9.0,2.0,3.0,0.0,0.0,
primera,2015-03-16,Getafe,Sociedad,0.0,0.0,D,14.0,10.0,5.0,4.0,14.0,12.0,6.0,5.0,4.0,1.0,0.0,0.0,
primera,2015-03-20,Elche,Valencia,0.0,1.0,A,7.0,10.0,1.0,5.0,12.0,10.0,4.0,4.0,1.0,0.0,0.0,0.0,
primera,2015-03-21,Ath Bilbao,Almeria,2.0,0.0,H,19.0,7.0,6.0,1.0,8.0,20.0,9.0,6.0,2.0,4.0,0.0,1.0,
primera,2015-03-21,Ath Madrid,Getafe,2.0,0.0,H,15.0,5.0,6.0,1.0,10.0,16.0,10.0,5.0,2.0,2.0,0.0,0.0,
primera,2015-03-21,Granada,Eibar,0.0,0.0,D,17.0,4.0,4.0,1.0,14.0,17.0,7.0,5.0,4.0,1.0,0.0,0.0,
primera,2015-03-21,Levante,Celta,0.0,0.0,D,9.0,17.0,3.0,5.0,17.0,9.0,5.0,5.0,4.0,3.0,0.0,0.0,
primera,2015-03-21,Vallecano,Malaga,1.0,0.0,H,11.0,6.0,2.0,2.0,20.0,15.0,7.0,4.0,8.0,0.0,0.0,1.0,
primera,2015-03-22,Barcelona,Real Madrid,1.0,1.0,D,17.0,13.0,5.0,4.0,9.0,14.0,7.0,10.0,5.0,6.0,0.0,0.0,
primera,2015-03-22,La Coruna,Espanol,0.0,0.0,D,14.0,7.0,1.0,2.0,10.0,16.0,2.0,2.0,4.0,4.0,0.0,0.0,
primera,2015-03-22,Sociedad,Cordoba,1.0,1.0,D,19.0,11.0,3.0,6.0,9.0,16.0,9.0,5.0,1.0,5.0,0.0,3.0,
primera,2015-03-22,Villarreal,Sevilla,0.0,0.0,D,23.0,9.0,5.0,5.0,11.0,16.0,8.0,2.0,2.0,1.0,0.0,0.0,
primera,2015-04-03,Eibar,Vallecano,1.0,2.0,A,12.0,13.0,4.0,8.0,15.0,15.0,4.0,4.0,3.0,3.0,1.0,0.0,
primera,2015-04-04,Almeria,Levante,0.0,2.0,A,9.0,15.0,3.0,5.0,18.0,16.0,7.0,8.0,4.0,2.0,1.0,0.0,
primera,2015-04-04,Cordoba,Ath Madrid,0.0,2.0,A,11.0,8.0,2.0,4.0,12.0,9.0,3.0,5.0,2.0,1.0,0.0,0.0,
primera,2015-04-04,Malaga,Sociedad,0.0,0.0,D,13.0,9.0,6.0,3.0,17.0,10.0,12.0,3.0,4.0,5.0,0.0,0.0,
primera,2015-04-04,Sevilla,Ath Bilbao,2.0,0.0,H,9.0,14.0,5.0,2.0,17.0,9.0,6.0,7.0,3.0,3.0,0.0,0.0,
primera,2015-04-05,Celta,Barcelona,0.0,0.0,D,7.0,12.0,1.0,3.0,26.0,12.0,4.0,3.0,2.0,2.0,1.0,0.0,
primera,2015-04-05,Getafe,La Coruna,2.0,0.0,H,11.0,9.0,4.0,2.0,19.0,14.0,5.0,1.0,1.0,3.0,0.0,0.0,
primera,2015-04-05,Real Madrid,Granada,4.0,0.0,H,29.0,11.0,11.0,6.0,6.0,9.0,10.0,1.0,1.0,2.0,0.0,0.0,
primera,2015-04-05,Valencia,Villarreal,0.0,0.0,D,13.0,5.0,3.0,2.0,14.0,18.0,2.0,6.0,2.0,5.0,0.0,0.0,
primera,2015-04-06,Espanol,Elche,1.0,0.0,H,5.0,8.0,3.0,2.0,18.0,16.0,4.0,4.0,3.0,3.0,0.0,0.0,
primera,2015-04-07,Ath Madrid,Sociedad,2.0,0.0,H,12.0,9.0,3.0,2.0,13.0,17.0,4.0,10.0,1.0,0.0,0.0,0.0,
primera,2015-04-07,Eibar,Malaga,0.0,0.0,D,8.0,14.0,5.0,4.0,15.0,17.0,4.0,2.0,3.0,2.0,0.0,0.0,
primera,2015-04-07,Levante,Sevilla,0.0,2.0,A,19.0,12.0,6.0,5.0,16.0,16.0,12.0,3.0,4.0,5.0,0.0,0.0,
primera,2015-04-08,Barcelona,Almeria,1.0,0.0,H,19.0,6.0,12.0,3.0,9.0,14.0,14.0,5.0,1.0,1.0,0.0,0.0,
primera,2015-04-08,Granada,Celta,1.0,0.0,H,8.0,12.0,3.0,4.0,13.0,14.0,1.0,5.0,4.0,5.0,1.0,0.0,
primera,2015-04-08,La Coruna,Cordoba,0.0,0.0,D,8.0,16.0,2.0,7.0,12.0,16.0,6.0,5.0,3.0,2.0,1.0,0.0,
primera,2015-04-08,Vallecano,Real Madrid,0.0,0.0,D,20.0,17.0,8.0,5.0,15.0,11.0,8.0,1.0,4.0,5.0,0.0,0.0,
primera,2015-04-09,Ath Bilbao,Valencia,0.0,0.0,D,12.0,7.0,4.0,4.0,17.0,15.0,8.0,3.0,5.0,3.0,0.0,1.0,
primera,2015-04-09,Elche,Getafe,0.0,0.0,D,16.0,9.0,2.0,4.0,13.0,19.0,10.0,4.0,2.0,3.0,0.0,0.0,
primera,2015-04-09,Villarreal,Espanol,0.0,1.0,A,7.0,14.0,2.0,4.0,14.0,14.0,7.0,2.0,1.0,1.0,0.0,0.0,
primera,2015-04-11,Almeria,Granada,1.0,0.0,H,17.0,15.0,9.0,3.0,16.0,14.0,5.0,6.0,4.0,3.0,0.0,0.0,
primera,2015-04-11,Celta,Vallecano,4.0,1.0,H,17.0,12.0,10.0,4.0,16.0,3.0,3.0,4.0,1.0,1.0,0.0,0.0,
primera,2015-04-11,Malaga,Ath Madrid,1.0,1.0,D,11.0,11.0,3.0,5.0,13.0,10.0,6.0,1.0,2.0,3.0,0.0,0.0,
primera,2015-04-11,Real Madrid,Eibar,2.0,0.0,H,24.0,4.0,13.0,2.0,10.0,18.0,7.0,4.0,0.0,3.0,0.0,0.0,
primera,2015-04-11,Sevilla,Barcelona,1.0,2.0,A,11.0,17.0,2.0,7.0,23.0,9.0,2.0,4.0,5.0,2.0,0.0,0.0,
primera,2015-04-12,Cordoba,Elche,0.0,1.0,A,14.0,7.0,2.0,3.0,9.0,26.0,8.0,3.0,0.0,2.0,1.0,0.0,
primera,2015-04-12,Espanol,Ath Bilbao,1.0,0.0,H,5.0,10.0,1.0,2.0,14.0,13.0,7.0,1.0,2.0,2.0,0.0,0.0,
primera,2015-04-12,Getafe,Villarreal,0.0,0.0,D,12.0,9.0,2.0,4.0,9.0,16.0,11.0,5.0,2.0,6.0,0.0,0.0,
primera,2015-04-12,Sociedad,La Coruna,1.0,1.0,D,9.0,16.0,4.0,5.0,12.0,19.0,5.0,7.0,4.0,4.0,0.0,0.0,
primera,2015-04-13,Valencia,Levante,2.0,0.0,H,13.0,11.0,5.0,1.0,12.0,12.0,5.0,4.0,3.0,3.0,0.0,0.0,
primera,2015-04-17,Levante,Espanol,1.0,2.0,A,13.0,12.0,3.0,6.0,14.0,18.0,8.0,4.0,1.0,3.0,0.0,0.0,
primera,2015-04-18,Ath Bilbao,Getafe,1.0,0.0,H,27.0,1.0,8.0,1.0,12.0,12.0,6.0,1.0,2.0,4.0,0.0,1.0,
primera,2015-04-18,Barcelona,Valencia,1.0,0.0,H,11.0,11.0,5.0,3.0,18.0,17.0,6.0,3.0,4.0,4.0,0.0,0.0,
primera,2015-04-18,La Coruna,Ath Madrid,0.0,2.0,A,9.0,15.0,2.0,10.0,16.0,15.0,5.0,6.0,2.0,4.0,0.0,0.0,
primera,2015-04-18,Real Madrid,Malaga,1.0,0.0,H,12.0,11.0,6.0,2.0,11.0,26.0,4.0,3.0,2.0,2.0,0.0,0.0,
primera,2015-04-19,Eibar,Celta,0.0,1.0,A,11.0,17.0,3.0,5.0,10.0,20.0,1.0,9.0,2.0,2.0,0.0,0.0,
primera,2015-04-19,Granada,Sevilla,1.0,0.0,H,6.0,16.0,2.0,3.0,15.0,14.0,5.0,9.0,2.0,2.0,0.0,0.0,
primera,2015-04-19,Vallecano,Almeria,1.0,0.0,H,13.0,8.0,9.0,3.0,18.0,12.0,5.0,7.0,1.0,2.0,0.0,0.0,
primera,2015-04-19,Villarreal,Cordoba,0.0,0.0,D,28.0,9.0,7.0,4.0,14.0,16.0,12.0,3.0,1.0,4.0,0.0,0.0,
primera,2015-04-20,Elche,Sociedad,1.0,0.0,H,9.0,4.0,2.0,2.0,21.0,11.0,7.0,4.0,3.0,4.0,0.0,0.0,
primera,2015-04-24,Cordoba,Ath Bilbao,0.0,0.0,D,22.0,15.0,2.0,4.0,13.0,19.0,9.0,5.0,2.0,3.0,0.0,0.0,
primera,2015-04-25,Ath Madrid,Elche,0.0,0.0,D,18.0,14.0,9.0,3.0,11.0,18.0,9.0,8.0,3.0,2.0,0.0,0.0,
primera,2015-04-25,Espanol,Barcelona,0.0,2.0,A,7.0,12.0,2.0,5.0,21.0,12.0,5.0,3.0,5.0,1.0,1.0,1.0,
primera,2015-04-25,Getafe,Levante,0.0,1.0,A,10.0,9.0,2.0,3.0,9.0,14.0,5.0,5.0,4.0,3.0,0.0,0.0,
primera,2015-04-25,Sociedad,Villarreal,0.0,0.0,D,13.0,19.0,2.0,4.0,15.0,13.0,7.0,9.0,1.0,4.0,0.0,0.0,
primera,2015-04-26,Almeria,Eibar,1.0,0.0,H,9.0,8.0,3.0,5.0,11.0,13.0,5.0,7.0,4.0,3.0,0.0,0.0,
primera,2015-04-26,Celta,Real Madrid,2.0,3.0,A,20.0,10.0,4.0,7.0,17.0,6.0,5.0,4.0,3.0,2.0,0.0,0.0,
primera,2015-04-26,Malaga,La Coruna,0.0,0.0,D,14.0,12.0,5.0,3.0,17.0,15.0,9.0,5.0,5.0,1.0,0.0,0.0,
primera,2015-04-26,Sevilla,Vallecano,2.0,0.0,H,12.0,22.0,7.0,3.0,15.0,13.0,5.0,8.0,0.0,2.0,0.0,0.0,
primera,2015-04-27,Valencia,Granada,2.0,0.0,H,13.0,5.0,6.0,0.0,12.0,16.0,2.0,6.0,3.0,3.0,0.0,0.0,
primera,2015-04-28,Ath Bilbao,Sociedad,0.0,0.0,D,11.0,13.0,3.0,8.0,16.0,13.0,7.0,3.0,2.0,2.0,0.0,1.0,
primera,2015-04-28,Barcelona,Getafe,5.0,0.0,H,21.0,7.0,12.0,3.0,11.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,
primera,2015-04-28,Levante,Cordoba,1.0,0.0,H,13.0,8.0,3.0,1.0,17.0,10.0,6.0,5.0,3.0,3.0,0.0,0.0,
primera,2015-04-29,Celta,Malaga,0.0,0.0,D,14.0,7.0,2.0,2.0,6.0,13.0,3.0,5.0,2.0,3.0,0.0,0.0,
primera,2015-04-29,Eibar,Sevilla,0.0,2.0,A,15.0,12.0,3.0,6.0,17.0,10.0,4.0,2.0,3.0,2.0,0.0,0.0,
primera,2015-04-29,Elche,La Coruna,2.0,0.0,H,12.0,10.0,7.0,5.0,7.0,10.0,3.0,4.0,1.0,2.0,0.0,0.0,
primera,2015-04-29,Real Madrid,Almeria,1.0,0.0,H,18.0,7.0,4.0,0.0,9.0,12.0,10.0,4.0,1.0,0.0,0.0,0.0,
primera,2015-04-29,Villarreal,Ath Madrid,0.0,0.0,D,13.0,12.0,3.0,3.0,5.0,18.0,7.0,1.0,0.0,4.0,0.0,0.0,
primera,2015-04-30,Granada,Espanol,0.0,1.0,A,16.0,7.0,4.0,3.0,19.0,12.0,8.0,1.0,2.0,3.0,0.0,0.0,
primera,2015-04-30,Vallecano,Valencia,1.0,0.0,H,9.0,13.0,3.0,5.0,21.0,15.0,4.0,8.0,2.0,1.0,1.0,1.0,
primera,2015-05-01,Sociedad,Levante,1.0,0.0,H,9.0,14.0,3.0,1.0,14.0,13.0,3.0,7.0,2.0,3.0,0.0,0.0,
primera,2015-05-02,Ath Madrid,Ath Bilbao,0.0,0.0,D,10.0,7.0,3.0,0.0,8.0,20.0,9.0,2.0,2.0,2.0,0.0,1.0,
primera,2015-05-02,Cordoba,Barcelona,0.0,2.0,A,5.0,27.0,1.0,11.0,11.0,3.0,5.0,8.0,2.0,0.0,0.0,0.0,
primera,2015-05-02,La Coruna,Villarreal,0.0,0.0,D,9.0,7.0,3.0,2.0,14.0,12.0,4.0,2.0,1.0,5.0,0.0,0.0,
primera,2015-05-02,Sevilla,Real Madrid,1.0,2.0,A,18.0,14.0,5.0,5.0,11.0,12.0,8.0,1.0,4.0,2.0,0.0,0.0,
primera,2015-05-03,Espanol,Vallecano,0.0,1.0,A,12.0,7.0,5.0,4.0,18.0,18.0,5.0,1.0,3.0,1.0,1.0,0.0,
primera,2015-05-03,Getafe,Granada,1.0,1.0,D,17.0,14.0,5.0,6.0,14.0,17.0,4.0,6.0,3.0,4.0,0.0,0.0,
primera,2015-05-03,Malaga,Elche,0.0,1.0,A,21.0,7.0,9.0,3.0,15.0,18.0,5.0,2.0,3.0,1.0,0.0,1.0,
primera,2015-05-03,Valencia,Eibar,1.0,0.0,H,13.0,7.0,6.0,1.0,8.0,17.0,7.0,5.0,2.0,1.0,0.0,0.0,
primera,2015-05-04,Almeria,Celta,0.0,2.0,A,12.0,7.0,3.0,3.0,12.0,9.0,3.0,6.0,2.0,3.0,1.0,1.0,
primera,2015-05-08,Eibar,Espanol,0.0,1.0,A,8.0,12.0,4.0,6.0,17.0,12.0,4.0,2.0,2.0,4.0,0.0,0.0,
primera,2015-05-09,Ath Bilbao,La Coruna,1.0,0.0,H,11.0,8.0,5.0,2.0,14.0,10.0,3.0,3.0,4.0,4.0,0.0,0.0,
primera,2015-05-09,Barcelona,Sociedad,0.0,0.0,D,15.0,5.0,8.0,1.0,9.0,13.0,10.0,3.0,1.0,5.0,0.0,0.0,
primera,2015-05-09,Granada,Cordoba,1.0,0.0,H,21.0,4.0,8.0,1.0,16.0,12.0,8.0,1.0,2.0,2.0,0.0,2.0,
primera,2015-05-09,Real Madrid,Valencia,0.0,2.0,A,29.0,13.0,10.0,4.0,14.0,19.0,12.0,9.0,4.0,4.0,0.0,0.0,
primera,2015-05-10,Almeria,Malaga,1.0,1.0,D,10.0,14.0,4.0,5.0,15.0,18.0,7.0,6.0,3.0,4.0,0.0,0.0,
primera,2015-05-10,Celta,Sevilla,0.0,1.0,A,13.0,8.0,2.0,4.0,17.0,15.0,4.0,2.0,3.0,5.0,0.0,0.0,
primera,2015-05-10,Levante,Ath Madrid,1.0,1.0,D,8.0,15.0,5.0,7.0,8.0,16.0,2.0,6.0,2.0,2.0,0.0,0.0,
primera,2015-05-10,Villarreal,Elche,1.0,0.0,H,12.0,13.0,5.0,2.0,15.0,7.0,8.0,5.0,1.0,2.0,0.0,0.0,
primera,2015-05-11,Vallecano,Getafe,1.0,0.0,H,15.0,9.0,5.0,3.0,14.0,12.0,8.0,5.0,2.0,1.0,1.0,1.0,
primera,2015-05-17,Ath Madrid,Barcelona,0.0,0.0,D,10.0,15.0,3.0,5.0,23.0,7.0,6.0,5.0,5.0,3.0,0.0,0.0,
primera,2015-05-17,Cordoba,Vallecano,0.0,1.0,A,14.0,22.0,2.0,10.0,5.0,13.0,5.0,8.0,0.0,0.0,0.0,0.0,
primera,2015-05-17,Elche,Ath Bilbao,2.0,0.0,H,10.0,17.0,3.0,5.0,13.0,12.0,1.0,9.0,2.0,2.0,0.0,0.0,
primera,2015-05-17,Espanol,Real Madrid,0.0,0.0,D,15.0,18.0,3.0,7.0,17.0,12.0,2.0,5.0,2.0,4.0,0.0,0.0,
primera,2015-05-17,Getafe,Eibar,1.0,1.0,D,13.0,5.0,3.0,1.0,11.0,12.0,6.0,4.0,0.0,2.0,0.0,0.0,
primera,2015-05-17,La Coruna,Levante,1.0,0.0,H,10.0,5.0,3.0,1.0,12.0,13.0,8.0,3.0,3.0,2.0,0.0,0.0,
primera,2015-05-17,Sevilla,Almeria,0.0,1.0,A,15.0,14.0,3.0,3.0,17.0,17.0,5.0,4.0,0.0,4.0,0.0,1.0,
primera,2015-05-17,Sociedad,Granada,0.0,0.0,D,7.0,15.0,1.0,6.0,12.0,17.0,3.0,3.0,2.0,2.0,0.0,0.0,
primera,2015-05-17,Valencia,Celta,0.0,1.0,A,21.0,11.0,7.0,3.0,9.0,18.0,7.0,7.0,1.0,5.0,0.0,0.0,
primera,2015-05-17,Villarreal,Malaga,0.0,0.0,D,8.0,15.0,2.0,4.0,9.0,12.0,3.0,9.0,3.0,1.0,0.0,0.0,
primera,2015-05-23,Almeria,Valencia,2.0,2.0,D,10.0,9.0,3.0,5.0,19.0,18.0,3.0,6.0,2.0,4.0,0.0,1.0,
primera,2015-05-23,Ath Bilbao,Villarreal,3.0,0.0,H,17.0,13.0,8.0,2.0,13.0,7.0,4.0,5.0,0.0,1.0,0.0,0.0,
primera,2015-05-23,Barcelona,La Coruna,1.0,0.0,H,18.0,10.0,7.0,2.0,6.0,9.0,4.0,4.0,1.0,3.0,0.0,0.0,
primera,2015-05-23,Celta,Espanol,1.0,1.0,D,10.0,17.0,7.0,3.0,11.0,14.0,2.0,2.0,2.0,1.0,1.0,0.0,
primera,2015-05-23,Eibar,Cordoba,3.0,0.0,H,12.0,15.0,6.0,5.0,13.0,7.0,4.0,5.0,1.0,0.0,0.0,0.0,
primera,2015-05-23,Granada,Ath Madrid,0.0,0.0,D,2.0,3.0,0.0,1.0,9.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,
primera,2015-05-23,Levante,Elche,0.0,0.0,D,8.0,15.0,0.0,6.0,14.0,15.0,4.0,4.0,3.0,3.0,0.0,0.0,
primera,2015-05-23,Malaga,Sevilla,0.0,0.0,D,16.0,12.0,8.0,6.0,13.0,9.0,6.0,1.0,3.0,2.0,1.0,0.0,
primera,2015-05-23,Real Madrid,Getafe,3.0,3.0,D,18.0,14.0,11.0,6.0,12.0,13.0,8.0,7.0,2.0,3.0,0.0,0.0,
primera,2015-05-23,Vallecano,Sociedad,1.0,2.0,A,13.0,11.0,3.0,8.0,12.0,13.0,9.0,2.0,1.0,1.0,0.0,0.0,
primera,2015-08-21,Malaga,Sevilla,0.0,0.0,D,25.0,10.0,5.0,2.0,19.0,11.0,7.0,2.0,3.0,3.0,0.0,1.0,
primera,2015-08-22,Ath Madrid,Las Palmas,1.0,0.0,H,14.0,8.0,3.0,1.0,11.0,16.0,4.0,4.0,2.0,0.0,0.0,0.0,
primera,2015-08-22,Espanol,Getafe,1.0,0.0,H,4.0,14.0,2.0,3.0,19.0,14.0,5.0,6.0,2.0,3.0,0.0,1.0,
primera,2015-08-22,La Coruna,Sociedad,0.0,0.0,D,15.0,9.0,5.0,2.0,16.0,10.0,5.0,4.0,3.0,2.0,0.0,0.0,
primera,2015-08-22,Vallecano,Valencia,0.0,0.0,D,8.0,10.0,3.0,4.0,19.0,11.0,3.0,3.0,3.0,1.0,0.0,0.0,
primera,2015-08-23,Ath Bilbao,Barcelona,0.0,0.0,D,8.0,10.0,2.0,4.0,16.0,11.0,2.0,4.0,3.0,3.0,0.0,0.0,
primera,2015-08-23,Betis,Villarreal,0.0,1.0,A,22.0,8.0,6.0,4.0,11.0,26.0,7.0,5.0,3.0,1.0,0.0,1.0,
primera,2015-08-23,Levante,Celta,0.0,1.0,A,11.0,15.0,2.0,6.0,12.0,17.0,4.0,6.0,1.0,3.0,1.0,0.0,
primera,2015-08-23,Sp Gijon,Real Madrid,0.0,0.0,D,6.0,27.0,0.0,8.0,20.0,4.0,2.0,5.0,4.0,0.0,0.0,0.0,
primera,2015-08-24,Granada,Eibar,0.0,2.0,A,12.0,10.0,6.0,4.0,5.0,23.0,6.0,5.0,1.0,6.0,1.0,0.0,
primera,2015-08-28,Villarreal,Espanol,0.0,1.0,A,14.0,4.0,4.0,2.0,10.0,20.0,2.0,3.0,1.0,6.0,0.0,0.0,
primera,2015-08-29,Barcelona,Malaga,0.0,0.0,D,22.0,4.0,13.0,1.0,4.0,21.0,15.0,2.0,0.0,3.0,0.0,0.0,
primera,2015-08-29,Celta,Vallecano,1.0,0.0,H,11.0,3.0,7.0,0.0,7.0,11.0,5.0,4.0,2.0,2.0,0.0,1.0,
primera,2015-08-29,Real Madrid,Betis,2.0,0.0,H,21.0,7.0,11.0,1.0,12.0,14.0,11.0,4.0,3.0,3.0,0.0,0.0,
